link,name,address,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,atulizadoEm,5,4
https://www.smartfit.com.br/academias/alto-de-sao-manoel,Alto de São Manoel,"""Avenida Presidente Dutra - Alto de São Manoel, 2220""",43.0,47,32,64,67,64,60,57,55,72,79,74,86.0,79.0,60.0,37.0,10.0,1.0,2023-05-06T14:57:37.186-03:00,61.0,
https://www.smartfit.com.br/academias/amazonas-shopping,Amazonas Shopping,"""Av. Djalma Batista, 482 - Nossa Senhora das Graças""",27.0,45,39,45,48,58,62,48,39,50,53,57,68.0,70.0,56.0,43.0,35.0,,2023-05-06T16:47:20.762-03:00,,
https://www.smartfit.com.br/academias/americana,Americana,"""Avenida Brasil, 1955 - Jardim São Paulo""",32.0,32,35,31,35,30,27,15,17,25,27,45,45.0,32.0,22.0,14.0,4.0,1.0,2023-05-06T16:39:37.791-03:00,15.0,
https://www.smartfit.com.br/academias/ana-costa-1,Ana Costa 1,"""Av. Ana Costa, 554 - Gonzaga""",49.0,50,69,58,69,69,60,37,39,46,46,49,66.0,59.0,45.0,28.0,8.0,0.0,2023-05-06T16:12:26.557-03:00,,
https://www.smartfit.com.br/academias/ana-costa-ii,Ana Costa II,"""Av. Ana Costa, 272 - Gonzaga""",82.0,58,82,69,79,83,77,53,54,59,56,75,86.0,75.0,59.0,42.0,10.0,1.0,2023-05-06T17:27:00.001-03:00,,
https://www.smartfit.com.br/academias/analia-franco,Anália Franco,"""Rua Antônio Alves Barril, 323 - Jardim Anália Franco""",54.0,50,49,42,56,57,51,35,33,37,42,50,62.0,54.0,41.0,31.0,6.0,1.0,2023-05-06T17:41:33.508-03:00,,
https://www.smartfit.com.br/academias/anapolis,Anápolis,"""Avenida Brasil Norte, 1080 - Cidade Jardim""",41.0,37,44,44,49,46,34,24,26,30,37,46,50.0,45.0,36.0,23.0,4.0,1.0,2023-05-06T17:00:19.474-03:00,32.0,
https://www.smartfit.com.br/academias/anchieta,Anchieta,"""Avenida Francisco Deslandes, 900 - Anchieta""",54.0,46,56,53,67,59,48,30,34,39,42,48,54.0,46.0,34.0,23.0,6.0,1.0,2023-05-06T17:53:18.064-03:00,,
https://www.smartfit.com.br/academias/anhangabau,Anhangabaú,"""Largo do Anhangabaú, 350 - Centro""",62.0,45,34,27,29,38,54,34,32,30,44,70,67.0,41.0,30.0,18.0,3.0,1.0,2023-05-06T16:31:01.871-03:00,,
https://www.smartfit.com.br/academias/anita-mall,Anita Mall,"""Rua Anita Garibaldi, 600 - Mont Serrat""",59.0,45,54,63,70,64,55,31,34,47,50,50,60.0,54.0,36.0,26.0,6.0,1.0,2023-05-06T16:33:22.674-03:00,,
https://www.smartfit.com.br/academias/antonio-bento,Antônio Bento,"""Rua Dr. Antonio Bento, n 587 - Santo Amaro""",53.0,44,43,34,45,46,46,32,30,38,44,45,55.0,38.0,33.0,24.0,7.0,1.0,2023-05-06T16:33:13.918-03:00,,
https://www.smartfit.com.br/academias/aquarius,Aquarius,"""Av. Comendador Vicente de Paulo Penido, 251 - Parque Res. Aquarius""",66.0,86,86,84,87,79,64,50,49,62,60,81,90.0,74.0,60.0,39.0,8.0,0.0,2023-05-06T13:46:09.742-03:00,29.0,
https://www.smartfit.com.br/academias/aracatuba,Araçatuba,"""Av. Joaquim Pompeu de Toledo, 601 - Vila Estádio""",68.0,69,56,59,70,70,64,48,51,61,61,69,81.0,76.0,54.0,37.0,8.0,1.0,2023-05-06T15:23:06.561-03:00,,
https://www.smartfit.com.br/academias/araras,Araras,"""Av. Dona Renata, 2954 - Vila Michelin""",56.0,46,50,50,51,50,40,31,37,43,44,57,62.0,44.0,37.0,22.0,4.0,1.0,2023-05-06T17:53:30.659-03:00,,
https://www.smartfit.com.br/academias/aricanduva,Aricanduva,"""Avenida Aricanduva, 5555 - Jd. Santa Terezinha""",83.0,69,74,73,76,83,82,58,57,59,56,63,95.0,92.0,78.0,57.0,10.0,0.0,2023-05-06T17:53:34.138-03:00,,
https://www.smartfit.com.br/academias/arniqueiras,Arniqueiras,"""SHA Conjunto 4 Chácara 71-A, Lote 71-B - Setor Habitacional Arniqueira (Águas Claras)""",0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2023-05-06T17:53:37.302-03:00,,
https://www.smartfit.com.br/academias/asa-norte-i,Asa Norte I,"""SHCN EQ 406/407 bloco A  - Asa Norte""",121.0,104,126,114,128,129,138,72,77,82,98,105,120.0,98.0,70.0,55.0,13.0,1.0,2023-05-06T15:45:54.125-03:00,,
https://www.smartfit.com.br/academias/asa-norte-ii,Asa Norte II,"""SHCGN CR 712/713, Bloco D, loja 24 - Asa Norte""",54.0,54,47,52,57,60,50,39,33,40,47,46,52.0,46.0,39.0,29.0,10.0,0.0,2023-05-06T17:00:05.617-03:00,,
https://www.smartfit.com.br/academias/asa-norte-iv,Asa Norte IV,"""CLN, 305 Bloco A - Asa Norte""",71.0,77,85,87,85,85,72,45,47,60,56,63,77.0,65.0,42.0,29.0,6.0,0.0,2023-05-06T16:24:41.259-03:00,,
https://www.smartfit.com.br/academias/asa-sul-i,Asa Sul I,"""EQS 414/415 - Asa Sul""",82.0,61,68,71,79,75,69,51,44,52,61,62,74.0,54.0,40.0,27.0,7.0,0.0,2023-05-06T14:31:20.007-03:00,,
https://www.smartfit.com.br/academias/asa-sul-ii,Asa Sul II,"""Q 511 Sul - Asa Sul""",60.0,49,56,58,62,59,50,35,32,41,41,46,54.0,42.0,36.0,24.0,7.0,1.0,2023-05-06T17:00:09.887-03:00,,
https://www.smartfit.com.br/academias/asa-sul-iii,Asa Sul III,"""QD. 702 SHCS Conjunto A - Asa Sul""",71.0,79,69,69,78,94,78,44,46,53,57,79,78.0,58.0,44.0,31.0,8.0,1.0,2023-05-06T17:34:37.963-03:00,,
https://www.smartfit.com.br/academias/assai-anchieta,Assaí Anchieta,"""R. García Lorca, 301 - Pauliceia""",47.0,31,36,37,36,35,34,23,27,29,31,39,41.0,43.0,39.0,24.0,4.0,1.0,2023-05-06T17:01:17.035-03:00,,
https://www.smartfit.com.br/academias/atibaia,Atibaia,"""Avenida Joviano Alvim, 300 - Alvinópolis""",39.0,34,34,31,36,26,25,25,21,27,26,33,38.0,28.0,27.0,18.0,5.0,1.0,2023-05-06T17:53:52.033-03:00,,
