,Unnamed: 0,name,address,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,5,4,latitude,longitude
123,123,SmartFit Bourbon Wallig,"""Avenida Grécia, 1500 - Passo D'Areia""",46.0,36,50,50,56,54,49,39,32,38,38,48,60.0,54.0,41.0,27.0,7.0,1.0,,,-30.0124254,-51.16050809999999
124,124,SmartFit Bragança Paulista,"""Rua Alpheu Grimello, 650 - Jardim São José""",53.0,41,51,47,58,49,38,24,35,37,43,54,53.0,48.0,35.0,19.0,5.0,1.0,,,-22.9771495,-46.5334892
125,125,SmartFit Brooklin Paulista,"""Rua Califórnia, 590 - Cidade Monções""",95.0,81,80,69,83,85,80,50,45,49,57,60,78.0,67.0,62.0,38.0,10.0,1.0,,,-23.6101194,-46.682928
126,126,SmartFit Brotas,"""Rua Waldemar Falc√£o 323 - Candeal""",69.0,68,89,71,75,72,62,47,51,61,65,78,85.0,71.0,57.0,27.0,1.0,,52.0,,-12.9938471,-38.4852995
127,127,SmartFit Bucarein,"""Rua S√£o Paulo, 910 - Bucarein""",65.0,41,52,52,57,59,59,41,45,41,43,59,75.0,60.0,51.0,34.0,8.0,0.0,,,-26.3158141,-48.8427746
128,128,SmartFit Buriti Shopping,"""Avenida Rio Verde, s/n - Jardim Nova Era""",69.0,50,47,50,52,54,48,31,38,41,41,57,74.0,69.0,52.0,33.0,5.0,1.0,,,-16.7458208,-49.2835078
129,129,SmartFit Buritis,"""Av. Prof. M√°rio Werneck, 1326 - Estoril""",64.0,50,48,46,56,59,48,35,36,46,42,57,60.0,54.0,37.0,27.0,6.0,1.0,,,38.7133152,-9.3936558
130,130,SmartFit Butant√£ Shopping,"""Avenida Professor Francisco Morato, 2718 - Butant√£""",67.0,53,55,54,69,68,66,49,42,49,53,70,93.0,74.0,57.0,45.0,7.0,0.0,,,-23.5846118,-46.7251668
131,131,SmartFit B√∫zios,"""Avenida José Bento Ribeiro Dantas, 73 - Centro (Mangue)""",20.0,25,28,33,33,35,33,25,23,28,29,28,27.0,19.0,17.0,13.0,4.0,0.0,,,-22.7549602,-41.8869032
132,132,SmartFit Cabral,"""Avenida Paraná, nº1250 - Cabral""",56.0,43,62,58,67,64,56,45,45,51,48,63,62.0,59.0,46.0,33.0,8.0,0.0,,,-25.4026135,-49.2481926
133,133,SmartFit Cabula,"""Rua Silveira Martins, 165 - Cabula""",60.0,70,78,66,77,69,62,49,49,53,57,64,71.0,70.0,51.0,27.0,2.0,,57.0,,-12.9608207,-38.4676602
134,134,SmartFit Cajamar,"""Av. Tenente Marques, nº 7733 - Vila Poupança""",73.0,57,55,45,44,42,43,35,36,35,35,52,57.0,56.0,53.0,36.0,6.0,1.0,,,-23.4074545,-46.8720557
135,135,SmartFit Calçadão Campo Grande,"""Rua Coronel Agostinho, 101 (fundos) - Loja 112 - Campo Grande""",62.0,54,78,66,70,68,60,47,50,55,59,64,80.0,72.0,45.0,35.0,7.0,0.0,,,-22.9044556,-43.5593255
136,136,SmartFit Camaçari,"""Rodovia BA-535 - Polo Petroquímico""",69.0,41,53,51,50,51,45,37,45,51,46,79,61.0,59.0,47.0,35.0,9.0,,2.0,,-12.748953,-38.315278
137,137,SmartFit Cambuci,"""Avenida Lins de Vasconcelos, 803 - Cambuci""",49.0,43,45,37,44,45,45,34,29,35,36,39,48.0,38.0,34.0,27.0,7.0,1.0,,,-23.5703724,-46.6221407
138,138,SmartFit Cambuí II,"""Rua Quatorze de Dezembro, 483 - Centro""",59.0,43,50,46,50,52,45,31,29,40,45,45,62.0,43.0,37.0,27.0,6.0,0.0,,,-22.8978725,-47.0568005
139,139,SmartFit Caminho das Árvores,"""Alameda das Espatódeas, 138 - Caminho das Árvores""",50.0,56,53,48,55,55,49,29,33,38,43,47,53.0,43.0,34.0,20.0,1.0,,43.0,,-12.986078,-38.4572706
140,140,SmartFit Campestre,"""Rua Vitória Régia, nº400 - Campestre""",53.0,48,42,36,39,40,43,28,25,33,35,45,53.0,42.0,36.0,24.0,4.0,0.0,,,-21.7120618,-46.2440779
141,141,SmartFit Campinas Shopping,"""Rua Jacy Teixeira Camargo, 940 - Jardim do Lago""",58.0,45,48,51,56,53,48,41,35,46,50,55,65.0,57.0,48.0,38.0,7.0,1.0,,,-22.930975,-47.0790044
142,142,SmartFit Campo Belo,"""Rua Antônio de Macedo Soares, 1793 - Campo Belo""",50.0,38,36,41,45,46,47,31,27,34,35,37,41.0,39.0,27.0,20.0,5.0,0.0,,,-23.6170002,-46.6704963
143,143,SmartFit Campolim,"""Avenida Antônio Carlos Comitre, 2051 - Parque Campolim""",27.0,27,35,33,34,35,38,34,27,42,36,37,54.0,46.0,35.0,22.0,5.0,0.0,,,-23.5222227,-47.4644013
144,144,SmartFit Campos dos Goytacazes,"""Rua Bar√£o de Miracema, 287 - Centro""",73.0,69,67,65,72,75,58,52,47,59,63,74,84.0,60.0,45.0,11.0,1.0,,,,-21.7600835,-41.3293267
145,145,SmartFit Campos Elíseos,"""Alameda Barão de Limeira, 1011 - Campos Elíseos""",64.0,48,48,51,59,63,60,39,35,39,39,50,56.0,50.0,42.0,28.0,6.0,1.0,,,-23.5331018,-46.6492983
146,146,SmartFit Candel√°ria,"""Rodovia BR-101, S/N - km 2 - Candel√°ria""",66.0,66,86,81,91,90,75,60,65,72,78,85,92.0,78.0,59.0,43.0,9.0,1.0,65.0,,-19.7507108,-40.3799016
147,147,SmartFit Canoas,"""Av. Farroupilha, 4545 - Marechal Rondon""",56.0,52,56,60,69,63,54,41,40,51,54,59,76.0,72.0,54.0,40.0,9.0,1.0,,,-29.9157517,-51.1648462
148,148,SmartFit Cantareira,"""Av. Raimundo Pereira de Magalh√£es, 11.001  - Parada de Taipas""",63.0,49,68,56,60,63,67,52,47,54,47,47,63.0,63.0,52.0,44.0,7.0,1.0,,,-23.4396828,-46.7214213
149,149,SmartFit Cap√£o Redondo,"""Av. Comendador Sant'Anna, 634 - Cap√£o Redondo""",62.0,51,68,62,65,68,67,58,46,56,47,60,77.0,75.0,56.0,43.0,7.0,1.0,,,-23.6723459,-46.77392469999999
150,150,SmartFit Capelinha,"""Estrada de Itapecerica, 3790 - Vila Prel""",74.0,57,71,62,65,66,66,56,50,55,55,58,74.0,73.0,54.0,38.0,7.0,0.0,,,-23.6582396,-46.7657983
151,151,SmartFit Cariacica,"""Avenida Expedito Garcia, 281 - Campo Grande""",69.0,50,60,57,59,54,42,41,37,39,46,65,70.0,54.0,45.0,35.0,7.0,1.0,,,-20.4648517,-54.6218477
152,152,SmartFit Carioca Shopping,"""Avenida Vicente de Carvalho, 909 - Vila da Penha""",91.0,83,116,113,124,111,105,85,79,91,89,98,112.0,115.0,97.0,69.0,18.0,1.0,,,-22.8498693,-43.3114003
153,153,SmartFit Caruaru,"""Rua Adjar da Silva Casé - Indianópolis""",43.0,44,56,63,66,67,63,54,61,62,74,77,77.0,72.0,60.0,49.0,17.0,1.0,46.0,,-8.2922787,-35.9498924
154,154,SmartFit Casa Verde Alta,"""R. Zilda, nº 834 - Casa Verde Alta""",51.0,38,38,32,40,39,37,26,28,32,32,39,48.0,47.0,39.0,23.0,6.0,0.0,,,-23.4924326,-46.6616751
155,155,SmartFit Casa Verde Baixa,"""Rua Bernardino Fanganiello, 349 - Casa Verde""",75.0,54,54,52,61,62,60,47,45,48,54,67,77.0,59.0,58.0,33.0,8.0,0.0,,,-23.5136032,-46.6593694
156,156,SmartFit Cascavel,"""Rua Paran√°, 1677 - Centro""",32.0,30,32,30,37,32,32,29,26,30,31,40,46.0,36.0,27.0,16.0,3.0,0.0,,,-24.9500582,-53.4473138
157,157,SmartFit Cassandoca,"""Av. Cassandoca 939 - Alto da Mooca""",51.0,48,51,43,55,54,50,33,32,42,41,44,67.0,55.0,45.0,30.0,8.0,1.0,,,-23.5551173,-46.589007
158,158,SmartFit Castelo 1,"""Avenida Presidente Tancredo Neves, 2403 - Vila Paquet√°""",63.0,49,53,48,56,50,41,35,32,41,40,44,51.0,54.0,44.0,32.0,8.0,1.0,,,-19.5135784,-42.6114684
159,159,SmartFit Castelo 2,"""Avenida Her√°clito Mour√£o de Miranda, 800 - C√¢ndida Ferreira""",76.0,70,74,68,68,67,51,43,45,53,49,55,74.0,74.0,57.0,43.0,7.0,1.0,,,-25.34294,31.80914
160,160,SmartFit Caxias do Sul,"""Rua Vinte de Setembro, 1788 - Lurdes""",22.0,25,19,19,29,28,19,29,13,20,16,26,27.0,22.0,11.0,6.0,1.0,1.0,,,-29.1648782,-51.1787671
161,161,SmartFit Ceilandia Mall,"""Quadra QNN 31 Área Especial E - Ceilândia Norte""",51.0,41,50,52,49,51,43,31,33,43,44,46,52.0,51.0,48.0,36.0,7.0,1.0,,,-15.8086047,-48.1261573
162,162,SmartFit Ceil√¢ndia Sul,"""QNM 17 Cjs. A, Lotes 39 - Loja 01 - Ceil√¢ndia Sul""",36.0,41,44,46,42,47,37,30,33,36,33,40,49.0,51.0,42.0,30.0,7.0,1.0,,,-15.8162333,-48.0988779
163,163,SmartFit Center Vale,"""Av. Deputado Benedito Matarazzo, 9403 - Jardim Oswaldo Cruz""",63.0,44,50,52,71,67,61,45,52,54,55,71,73.0,61.0,53.0,42.0,11.0,1.0,,,-23.200802,-45.8804556
164,164,SmartFit Centro,"""Rua Sete de Setembro, 709 - Centro""",26.0,20,20,23,27,28,29,19,19,21,26,30,29.0,23.0,24.0,17.0,4.0,,,,-22.9053434,-43.17854
165,165,SmartFit Centro,"""Avenida Amazonas, 303 - Centro""",82.0,41,39,38,44,47,54,38,37,42,44,73,71.0,48.0,35.0,27.0,7.0,1.0,,,-19.9188577,-43.937706
166,166,SmartFit Centro,"""Av. Governador Mario Covas, 282 - Centro""",55.0,30,38,33,36,36,43,29,33,36,36,50,63.0,54.0,37.0,25.0,3.0,1.0,,,-23.519823,-46.83429839999999
167,167,SmartFit Centro,"""Rua Coronel Spinola de Castro, 2865 - Centro""",56.0,38,24,27,27,34,34,20,18,25,30,48,67.0,43.0,26.0,4.0,1.0,,,,-20.8093298,-49.381063
168,168,SmartFit Centro Vila Velha,"""Rua Quinze de Novembro, 1123  - Centro""",70.0,55,57,60,66,65,55,32,31,42,46,65,73.0,58.0,41.0,32.0,7.0,1.0,,,-20.3343801,-40.2917175
169,169,SmartFit Ch√°cara Primavera,"""Rua dos Lírios, 35 - Chácara Primavera""",63.0,59,65,65,63,64,53,44,36,53,56,62,71.0,64.0,47.0,33.0,7.0,1.0,,,-22.8581252,-47.0469088
170,170,SmartFit Champagnat,"""Rua General M√°rio Tourinho, 1805 - Campina do Siqueira""",61.0,43,47,46,55,60,64,35,38,40,43,51,68.0,56.0,41.0,29.0,6.0,1.0,,,-25.4362181,-49.30878380000001
171,171,SmartFit Chapecó,"""Avenida Fernando Machado, 4000 - Líder""",21.0,15,16,17,22,25,26,18,16,16,16,30,42.0,32.0,24.0,13.0,6.0,1.0,,,-27.0931163,-52.6194724
172,172,SmartFit Cidade de Deus,"""Estrada Marechal Miguel Salazar Mendes de Morais, Nº906 - Taquara""",60.0,49,69,66,72,66,54,49,49,53,56,56,73.0,69.0,50.0,13.0,1.0,,,,-22.9418024,-43.3664116
173,173,SmartFit Cidade Nova,"""Rua Ulysses Guimar√£es, s/n - Cidade Nova""",84.0,62,56,48,47,48,53,41,38,43,53,72,81.0,65.0,45.0,10.0,1.0,,,,-22.9125288,-43.2054387
174,174,SmartFit Cidade Tiradentes,"""Avenida Souza Ramos, 104 - Guaianazes""",77.0,85,95,75,71,73,71,63,62,59,57,64,74.0,94.0,73.0,51.0,8.0,1.0,,,-23.5797464,-46.4113955
175,175,SmartFit Cl√°udio Manoel,"""Rua Cl√°udio Manoel, 36 - Funcion√°rios""",56.0,44,42,46,49,53,48,30,28,39,45,52,60.0,47.0,38.0,28.0,7.0,0.0,,,-19.935223,-43.9256643
176,176,SmartFit Clélia I,"""Rua Clélia, 1031 - Vila Romana""",59.0,39,40,38,41,43,48,28,27,29,31,38,51.0,36.0,34.0,27.0,5.0,1.0,,,-23.5253826,-46.692531
177,177,SmartFit Clelia III,"""R. Clélia, 1985 - Lapa""",66.0,42,46,39,47,46,47,34,31,34,41,49,58.0,34.0,40.0,29.0,4.0,1.0,,,-23.524796,-46.7030237
178,178,SmartFit Clodomiro Amazonas II,"""Rua Clodomiro Amazonas, 889 - Vila Nova Conceição""",59.0,55,46,40,50,48,52,33,28,36,34,37,59.0,47.0,38.0,18.0,5.0,0.0,,,-23.592033,-46.6773617
179,179,SmartFit Cocaia,"""Avenida Brigadeiro Faria Lima, nº2002 - Cocaia""",70.0,49,54,46,53,54,50,41,36,44,41,49,65.0,72.0,63.0,47.0,11.0,1.0,,,-23.440593,-46.5221896
180,180,SmartFit Cocó,"""Rua Doutor Gilberto Studart, 155 - Cocó""",35.0,27,26,25,32,34,33,18,20,25,28,41,41.0,28.0,22.0,18.0,4.0,0.0,,,-3.7424091,-38.4867581
181,181,SmartFit Cocot√°,"""Rua Capit√£o Barbosa, 871 - Cocot√°""",55.0,54,61,59,63,58,50,46,40,48,44,46,59.0,48.0,45.0,33.0,6.0,1.0,,,-22.8050714,-43.1822078
182,182,SmartFit Cohama,"""Avenida Daniel de La Touche, 100 - Cohama""",69.0,69,78,76,82,78,77,45,48,63,66,72,91.0,81.0,65.0,50.0,11.0,1.0,,,-2.5105078,-44.2439183
183,183,SmartFit Colombo,"""Rua Durval Ceccon, Nº664 - Jardim Nossa Senhora de Fátima""",48.0,37,44,42,47,48,41,39,39,42,39,48,63.0,59.0,55.0,44.0,7.0,1.0,,,-25.3607166,-49.1868356
184,184,SmartFit Comendador Fragata,"""Rua Comendador Fragata, nº 1052 - """,53.0,44,47,45,56,54,35,31,29,43,49,61,65.0,51.0,40.0,22.0,5.0,0.0,,,-22.2258925,-49.9353683
185,185,SmartFit Conselheiro Aguiar,"""Rua Ernesto de Paula Santos, 187 - Boa Viagem""",60.0,57,84,81,75,74,64,44,39,52,61,65,71.0,58.0,52.0,39.0,12.0,1.0,46.0,,-8.1253326,-34.8990063
186,186,SmartFit Contagem,"""Avenida João César de Oliveira, 1275 - Eldorado""",76.0,57,63,68,73,78,64,52,53,59,58,85,98.0,83.0,59.0,36.0,6.0,1.0,,,-19.9389356,-44.0471663
187,187,SmartFit Coqueiros,"""Rua Jo√£o Roberto Sanford, 41 - Coqueiros""",51.0,54,47,64,59,58,55,35,34,44,49,53,58.0,47.0,40.0,27.0,7.0,0.0,,,-27.6054208,-48.57662819999999
188,188,SmartFit Coração Eucarístico,"""Avenida Dom José Gaspar, 925 - Coração Eucarístico""",62.0,37,46,49,57,52,47,30,38,46,45,58,53.0,50.0,47.0,30.0,6.0,0.0,,,-19.9261186,-43.9927611
189,189,SmartFit Corifeu,"""Av. Corifeu de Azevedo Marques, nº1909 - Butantã""",80.0,61,67,63,69,72,68,47,45,55,57,65,62.0,58.0,47.0,41.0,9.0,1.0,,,-23.5733785,-46.7312116
190,190,SmartFit Costa Azul,"""R. Prof. Lourival Pimenta Bastos, 368 - Costa Azul""",53.0,56,64,63,67,67,54,36,35,47,50,53,66.0,57.0,44.0,25.0,2.0,,45.0,,-12.9950677,-38.4466067
191,191,SmartFit Cotia,"""Av. Nossa senhora de Fatima, 833 - Vila Monte Serrat""",44.0,45,34,38,33,36,35,26,31,27,32,37,47.0,46.0,30.0,20.0,5.0,1.0,,,-23.6082896,-46.9210964
192,192,SmartFit Crici√∫ma,"""Avenida Centen√°rio, 2699 - Centro""",54.0,41,42,51,55,44,51,38,36,45,52,64,61.0,48.0,36.0,31.0,7.0,1.0,,,19.3520222,-99.2471958
193,193,SmartFit Crispim Laranjeira,"""Rua Crispim Laranjeira, 106 - Recreio dos Bandeirantes""",79.0,72,94,83,88,79,75,59,52,59,62,65,80.0,67.0,53.0,37.0,13.0,1.0,,,-23.0130159,-43.4582139
194,194,SmartFit Desembargador Góis Cavalcante,"""Rua Desembargador Góis Cavalcante, 480 - Casa Amarela""",57.0,70,82,80,88,84,74,52,51,64,64,71,72.0,66.0,61.0,41.0,12.0,0.0,48.0,,-8.032834900000001,-34.9105216
195,195,SmartFit Diadema,"""Avenida Nossa Senhora das Vitórias, 188 - Jardim Conceição""",54.0,46,46,46,55,48,51,40,41,45,43,51,59.0,58.0,43.0,27.0,6.0,1.0,,,-23.6883849,-46.6266067
196,196,SmartFit Dias Ferreira,"""Rua Dias Ferreira, 33 - Leblon""",74.0,79,92,84,83,79,73,51,42,45,53,61,68.0,57.0,36.0,24.0,5.0,0.0,,,-22.9855927,-43.2286834
197,197,SmartFit Dionísio Torres,"""Avenida Senador Virgílio Távora, 2201 - Dionisio Torres""",69.0,59,56,53,59,59,64,39,43,49,50,62,70.0,63.0,41.0,27.0,5.0,0.0,,,-3.745610999999999,-38.495747
198,198,SmartFit Divinópolis,"""Rua Goi√°s, 1015 - Centro""",74.0,50,59,58,60,61,46,43,38,48,43,66,77.0,56.0,41.0,37.0,8.0,1.0,,,-20.1447906,-44.89530180000001
199,199,SmartFit Dom Helder,"""Avenida Dom Hélder Câmara, 5229  - Cachambi""",71.0,58,77,71,79,76,67,52,51,57,55,59,72.0,66.0,52.0,35.0,9.0,1.0,,,-22.887681,-43.28179979999999
200,200,SmartFit Dom Lustosa,"""Rua Coronel Matos Dourado, 1280 - Dom Lustosa""",56.0,53,66,61,63,61,51,53,49,53,50,67,83.0,73.0,60.0,41.0,8.0,1.0,,,-3.7498338,-38.5846885
201,201,SmartFit Dom Severino,"""Av. Dom Severino, 1733 - F√°tima""",53.0,70,75,73,79,71,76,54,59,66,66,72,79.0,62.0,49.0,32.0,7.0,0.0,34.0,,-5.0698013,-42.7851864
202,202,SmartFit Dom Walmor,"""Rua Dom Walmor, 267 - Centro""",67.0,57,64,59,64,54,48,43,45,52,51,71,80.0,61.0,42.0,26.0,5.0,1.0,,,-22.756722,-43.452551
203,203,SmartFit Duque de Caxias,"""R. Professor José de Souza, 1216 - Jardim Vinte e Cinco de Agosto""",82.0,62,72,66,77,71,55,50,52,59,60,75,83.0,67.0,45.0,27.0,3.0,1.0,,,-22.7891035,-43.3063457
204,204,SmartFit Duque de Caxias 2,"""Rua José de Alvarenga, 95 - Centro""",54.0,49,71,57,64,59,52,45,44,51,47,62,79.0,63.0,37.0,7.0,0.0,,,,-22.7914394,-43.3118117
205,205,SmartFit Edilson Brasil Soares,"""Avenida Edilson Brasil Soares, Nº1167 - Edson Queiroz""",42.0,51,41,44,48,48,37,31,31,41,39,48,60.0,48.0,35.0,21.0,5.0,1.0,,,-3.7887482,-38.4727984
206,206,SmartFit Embu das Artes,"""Avenida Elias Yazbek, 1276 - Tingidor""",50.0,51,47,45,45,43,41,33,38,43,45,59,65.0,52.0,49.0,40.0,5.0,1.0,,,-23.6519248,-46.8497715
207,207,SmartFit Emiss√°rio,"""Avenida Presidente Wilson, 143 - José Menino""",89.0,65,97,83,89,88,70,53,50,58,55,59,74.0,74.0,57.0,42.0,10.0,1.0,,,-23.967675,-46.347669
208,208,SmartFit Enseada,"""Av. Dom Pedro I, nº 52 - Jardim Tejereba""",38.0,41,45,36,38,36,34,29,25,27,34,43,44.0,42.0,32.0,22.0,5.0,1.0,,,-23.9891244,-46.24818680000001
209,209,SmartFit Epit√°cio,"""Avenida Presidente Epit√°cio Pessoa, 660 - Torre""",46.0,39,34,42,49,49,50,44,46,44,47,64,68.0,50.0,45.0,30.0,8.0,0.0,44.0,,-7.1201009,-34.8645637
210,210,SmartFit Esperança,"""Avenida Capitão-Mor Gouveia, 1361, Loja 14 - Nossa Senhora de Nazaré""",44.0,49,57,57,61,66,63,50,50,59,59,69,75.0,69.0,57.0,42.0,9.0,1.0,45.0,,-5.819305900000001,-35.2367602
211,211,SmartFit Estação BH,"""Avenida Cristiano Machado, 11833 - Vila Cloris""",55.0,46,48,50,62,58,51,38,40,47,53,63,77.0,72.0,51.0,35.0,8.0,1.0,,,-19.82032,-43.94650000000001
212,212,SmartFit Estrada das Pitas,"""Estrada das Pitas, nº 899 - Parque Viana""",14.0,12,14,10,11,10,11,11,11,12,16,16,23.0,24.0,25.0,15.0,3.0,1.0,,,-23.5475151,-46.8709003
213,213,SmartFit Estrada de Jacarepagu√°,"""Estrada de Jacarepaguá, nº 7783 - Freguesia (Jacarepaguá)""",0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,-22.9417118,-43.3426011
214,214,SmartFit Estrada do Cafund√°,"""Estrada do Cafunda, 1199 - Taquara""",54.0,55,72,62,60,51,41,36,33,41,42,45,60.0,58.0,46.0,30.0,6.0,0.0,,,-22.9142731,-43.37384549999999
215,215,SmartFit Estrada do M'Boi Mirim,"""Estrada do M'Boi Mirim, 2428 - Cap√£o Redondo""",87.0,83,92,79,90,86,85,66,58,70,64,76,104.0,101.0,78.0,59.0,10.0,1.0,,,-23.6754218,-46.7551801
216,216,SmartFit Estreito,"""Avenida Marinheiro Max Schramm, 2492 - Estreito""",51.0,37,43,53,55,50,47,30,31,37,40,43,54.0,48.0,38.0,24.0,6.0,1.0,,,-27.5798735,-48.5871066
217,217,SmartFit Express Mall Uberaba,"""Avenida Senador Salgado Filho, nº 4566 - Uberaba""",0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,-25.4822575,-49.2243252
218,218,SmartFit Farol√¢ndia,"""Avenida Capit√£o Joaquim Martins Fontes, 250 - Farol√¢ndia""",51.0,58,51,60,66,58,47,41,47,59,68,65,60.0,64.0,53.0,34.0,9.0,1.0,,,20.593684,78.96288
219,219,SmartFit F√°tima,"""Avenida Deputado Oswaldo Studart, 200 - F√°tima""",70.0,64,62,67,72,71,62,50,56,65,66,85,87.0,76.0,56.0,42.0,8.0,1.0,,,-3.7532492,-38.5276962
220,220,SmartFit Fazendinha,"""R. Carlos Klemtz, 1994 - Fazendinha""",75.0,53,75,65,68,59,54,47,54,55,49,59,76.0,85.0,53.0,40.0,8.0,0.0,,,-25.4780634,-49.3298476
221,221,SmartFit Fiesta,"""Avenida Guarapiranga, 752 - Guarapiranga""",39.0,25,32,35,33,35,44,33,26,29,30,49,49.0,44.0,36.0,28.0,4.0,1.0,,,-23.6752515,-46.7345391
222,222,SmartFit Flamboyant,"""Av. Deputado Jamel Cecílio, 3900 - Jardim Goiás""",66.0,47,60,58,71,67,51,32,38,44,47,50,66.0,62.0,48.0,31.0,8.0,1.0,,,-16.7091344,-49.2343193
223,223,SmartFit Floresta,"""Rua Ladislau Ferreira, 1100 - Abrah√£o Alab""",30.0,53,46,65,63,84,75,67,73,73,76,77,82.0,102.0,,,,,1.0,0.0,-9.9702744,-67.8281497
224,224,SmartFit Floripa Shopping,"""Rodovia SC - 401 - Saco Grande""",46.0,45,51,59,64,60,59,41,40,45,56,63,66.0,66.0,43.0,31.0,9.0,1.0,,,-27.5384228,-48.5076864
225,225,SmartFit Fonseca,"""Alameda S√£o Boaventura, 706 - Fonseca""",76.0,65,76,70,75,70,65,53,50,61,59,61,70.0,63.0,52.0,32.0,8.0,0.0,,,-22.8816502,-43.0923493
226,226,SmartFit Foz do Iguaçu,"""Avenida Costa e Silva, 185 - Jardim Polo Centro""",45.0,46,53,56,66,57,60,46,47,51,55,61,68.0,62.0,52.0,40.0,11.0,1.0,,,-25.5340067,-54.5752053
227,227,SmartFit Fraga Maia,"""Av. Francisco Fraga Maia, 4727 - Cidade Nova""",38.0,42,41,46,45,38,35,24,24,29,39,51,57.0,54.0,41.0,13.0,1.0,,41.0,,-12.2256944,-38.9530512
228,228,SmartFit Franca,"""Avenida Doutor Ismael Alonso Y. Alonso, 500 - Bairro Jardim Veneza""",66.0,58,53,58,64,66,47,41,45,54,50,60,75.0,59.0,44.0,27.0,6.0,0.0,,,-20.5494339,-47.4018725
229,229,SmartFit Francisco S√°,"""Rua Francisco S√°, 41 - Copacabana""",46.0,38,46,46,50,52,49,38,31,36,38,38,41.0,42.0,30.0,31.0,10.0,1.0,,,-22.9832192,-43.1919477
230,230,SmartFit Franco da Rocha,"""Avenida dos Expedicionários, nº 77 - Loja 302 - Companhia Fazenda Belém""",47.0,55,63,54,62,60,58,54,46,61,63,78,75.0,78.0,60.0,45.0,11.0,1.0,,,-23.3291442,-46.7273875
231,231,SmartFit Frei Aureliano,"""Rua Frei Aureliano Grottamari, 679 - Capuchinhos""",30.0,38,33,42,43,37,34,18,21,29,39,51,51.0,40.0,29.0,8.0,0.0,,33.0,,-12.2622386,-38.9458928
232,232,SmartFit Fundação,"""Rua Aquidaban, S/N - Fundação""",70.0,49,66,64,64,61,62,44,40,47,48,56,75.0,74.0,57.0,39.0,10.0,1.0,,,-23.6109103,-46.5656381
233,233,SmartFit Gaivota,"""Rua Gaivota, 530 - Moema""",85.0,72,62,62,82,79,80,55,56,59,57,60,71.0,59.0,45.0,36.0,10.0,1.0,,,-23.6010269,-46.6656681
234,234,SmartFit Gama,"""Quadra Quadra 055 - Setor Central""",65.0,62,76,78,86,73,56,49,56,53,57,60,67.0,66.0,59.0,45.0,8.0,1.0,,,-23.2989319,-48.0552723
235,235,SmartFit Gamelinha,"""Avenida Professor Edgar Santos, 850 - Vila Nhocune""",0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,-23.5517279,-46.49451879999999
236,236,SmartFit G√°vea,"""Praça Santos Dumont, 31 - Gávea""",60.0,62,72,71,71,68,66,44,40,46,46,57,56.0,47.0,35.0,19.0,5.0,0.0,,,-22.9724975,-43.2248003
237,237,SmartFit Gelson Fonseca,"""Avenida das Américas, 13.881 - Barra da Tijuca""",56.0,51,68,61,63,64,53,37,32,41,40,48,60.0,55.0,43.0,31.0,8.0,1.0,,,-23.0009923,-43.3693299
238,238,SmartFit General Carneiro,"""Avenida General Carneiro, 1120 (Dentro do supermercado Tauste) - Vila Lucy""",70.0,54,75,69,73,66,65,49,47,51,50,62,71.0,68.0,51.0,43.0,7.0,1.0,,,-23.5041834,-47.47927199999999
239,239,SmartFit Goiabeiras,"""Avenida Senador Filinto Müller, 28 - Goiabeiras""",54.0,47,49,53,51,56,61,45,32,40,51,49,57.0,63.0,51.0,38.0,26.0,4.0,6.0,,-15.5956867,-56.1108084
240,240,SmartFit Goi√°s,"""Rua Senador Vergueiro, 428 - Centro""",65.0,48,56,49,59,58,53,35,36,36,42,57,60.0,54.0,43.0,29.0,4.0,0.0,,,-22.9325484,-43.1777927
241,241,SmartFit Gomes de Carvalho,"""Rua Gomes de Carvalho, 1467  - Vila Olímpia""",98.0,68,43,32,43,51,65,37,28,45,47,60,88.0,60.0,43.0,25.0,7.0,0.0,,,-23.5965038,-46.6872485
242,242,SmartFit Graça,"""Rua Oito de Dezembro, 525 - Graça""",50.0,54,75,67,73,69,60,39,42,50,54,64,66.0,61.0,50.0,31.0,3.0,,43.0,,-13.0019294,-38.5261481
243,243,SmartFit Grand Plaza,"""Avenida Industrial, 700  - Jardim""",53.0,38,43,40,44,47,50,36,37,42,44,60,78.0,68.0,53.0,35.0,9.0,1.0,,,-23.6471159,-46.5340266
244,244,SmartFit Granja Viana Km 25,"""Rua Mesopot√¢mia, 109 - Jardim Passargada""",68.0,53,54,53,55,54,48,36,31,40,41,46,64.0,56.0,47.0,28.0,5.0,1.0,,,-23.6013019,-46.847008
245,245,SmartFit Green Plaza Shopping,"""Rua Hudson Gouthier, 278 - Santa Branca""",50.0,48,51,52,49,47,38,33,31,42,36,48,63.0,62.0,46.0,33.0,6.0,1.0,,,-19.8274509,-43.9673433
246,246,SmartFit Guadalupe,"""Av. Brasil, 22.155 - Guadalupe""",69.0,64,90,84,78,69,64,51,52,59,56,60,73.0,76.0,52.0,10.0,1.0,,,,-22.8309408,-43.3503975
